wall,t,timeScale,bladeGapFraction,heroHipX,heroHipY,heroHandX,heroHandY,heroTipX,heroTipY,foeHipX,foeHipY,foeHandX,foeHandY,foeTipX,foeTipY,heroShoulderX,heroShoulderY,heroElbowX,heroElbowY,heroHeadX,heroHeadY,heroStandX,foeStandX,heroArmWeight,heroBladeWeight
0.78333,0.76217,1.00000,1.045739,0.15964,0.95000,0.25226,1.82623,-0.50030,1.87274,1.55000,0.95475,1.55058,0.85169,1.06975,0.27092,0.37388,1.35630,0.44184,1.64841,0.27639,1.57736,0.15964,1.55000,0.66809,0.00000
0.79167,0.77050,1.00000,1.059395,0.15968,0.95000,0.21653,1.82530,-0.53716,1.84669,1.55000,0.95429,1.55005,0.85147,1.06699,0.27254,0.37407,1.35640,0.41194,1.65391,0.27643,1.57736,0.15968,1.55000,0.65206,0.00000
0.80000,0.77884,1.00000,1.071463,0.15972,0.95000,0.17981,1.81968,-0.57414,1.81070,1.55000,0.95382,1.54971,0.85124,1.06488,0.27379,0.37424,1.35648,0.38195,1.65629,0.27646,1.57736,0.15972,1.55000,0.63594,0.00000
0.80833,0.78717,1.00000,1.081543,0.15975,0.95000,0.14347,1.81007,-0.60936,1.76815,1.55000,0.95335,1.54944,0.85099,1.06306,0.27486,0.37439,1.35655,0.35256,1.65567,0.27649,1.57736,0.15975,1.55000,0.61977,0.00000
0.81667,0.79550,1.00000,1.089037,0.15978,0.95000,0.10788,1.79660,-0.64214,1.71923,1.55000,0.95287,1.54893,0.85081,1.06035,0.27654,0.37449,1.35660,0.32402,1.65223,0.27652,1.57736,0.15978,1.55000,0.60363,0.00000
0.82500,0.80384,1.00000,1.094419,0.15980,0.95000,0.07374,1.77971,-0.67149,1.66505,1.55000,0.95239,1.54860,0.85056,1.05826,0.27779,0.37457,1.35663,0.29681,1.64629,0.27654,1.57736,0.15980,1.55000,0.58757,0.00000
0.83333,0.81217,1.00000,1.097309,0.15982,0.95000,0.04143,1.75983,-0.69687,1.60676,1.55000,0.95191,1.54822,0.85036,1.05590,0.27929,0.37462,1.35665,0.27110,1.63813,0.27657,1.57736,0.15982,1.55000,0.57164,0.00000
0.84167,0.82050,1.00000,1.133470,0.15984,0.96500,-0.05278,1.76089,-0.77838,1.55588,1.55000,0.95143,1.54772,0.85011,1.05343,0.28074,0.33257,1.39470,0.18495,1.65578,0.22321,1.59975,0.15984,1.55000,0.55590,0.00000
0.85000,0.82884,1.00000,1.135733,0.15986,0.96499,-0.06842,1.75102,-0.80454,1.58779,1.55000,0.95094,1.54742,0.84990,1.05139,0.28205,0.32731,1.38167,0.16291,1.63251,0.23754,1.59602,0.15986,1.55000,0.54038,0.00000
0.85833,0.83717,1.00000,1.131228,0.15988,0.96497,-0.09304,1.72308,-0.81871,1.51835,1.55000,0.95045,1.54704,0.84969,1.04905,0.28355,0.32788,1.38045,0.14464,1.61787,0.23990,1.59558,0.15988,1.55000,0.52515,0.00000
0.86667,0.84550,1.00000,1.124904,0.15989,0.96494,-0.11662,1.69381,-0.82875,1.44606,1.55000,0.94995,1.54640,0.84944,1.04603,0.28541,0.32790,1.38038,0.12693,1.60300,0.23998,1.59555,0.15989,1.55000,0.51024,0.00000
0.87500,0.85384,1.00000,1.117491,0.15990,0.96490,-0.13711,1.66384,-0.83327,1.37422,1.55000,0.94946,1.54632,0.84926,1.04444,0.28658,0.32805,1.38026,0.11140,1.58766,0.24015,1.59549,0.15990,1.55000,0.49568,0.00000
0.88333,0.86217,1.00000,1.107791,0.15991,0.96485,-0.15478,1.63379,-0.83289,1.30411,1.55000,0.94896,1.54555,0.84901,1.04130,0.28845,0.32818,1.38026,0.09774,1.57222,0.24007,1.59547,0.15991,1.55000,0.48153,0.00000
0.89167,0.87050,1.00000,1.097797,0.15992,0.96479,-0.16989,1.60340,-0.82778,1.23503,1.55000,0.94846,1.54528,0.84879,1.03931,0.28978,0.32830,1.38010,0.08578,1.55655,0.24019,1.59540,0.15992,1.55000,0.46780,0.00000
0.90000,0.87884,1.00000,1.086881,0.15993,0.96471,-0.18243,1.57374,-0.81867,1.16913,1.55000,0.94796,1.54471,0.84858,1.03660,0.29151,0.32834,1.38003,0.07546,1.54127,0.24015,1.59535,0.15993,1.55000,0.45453,0.00000
0.90833,0.88717,1.00000,0.833826,0.15994,0.96463,-0.17027,1.13503,-0.38776,0.41308,1.55000,0.94747,1.54430,0.84837,1.03406,0.29325,0.32860,1.37991,0.04621,1.27889,0.24026,1.59527,0.15994,1.55000,0.30013,0.00000
0.91667,0.89550,1.00000,0.842274,0.15995,0.96455,-0.17538,1.14726,-0.40420,0.42882,1.55000,0.94697,1.54394,0.84816,1.03200,0.29460,0.32880,1.37968,0.04334,1.28769,0.24051,1.59517,0.15995,1.55000,0.30251,0.00000
0.92500,0.90384,1.00000,0.857540,0.15995,0.96445,-0.18353,1.16819,-0.43292,0.45663,1.55000,0.94647,1.54340,0.84794,1.02934,0.29636,0.32891,1.37959,0.03914,1.30228,0.24044,1.59510,0.15995,1.55000,0.30771,0.00000
0.93333,0.91217,1.00000,0.879487,0.15996,0.96434,-0.19319,1.19776,-0.47209,0.49724,1.55000,0.94597,1.54318,0.84773,1.02743,0.29773,0.32935,1.37933,0.03489,1.32242,0.24087,1.59495,0.15996,1.55000,0.31546,0.00000
0.94167,0.92050,1.00000,0.905617,0.15996,0.96423,-0.20306,1.23537,-0.51889,0.55071,1.55000,0.94547,1.54263,0.84752,1.02478,0.29950,0.32960,1.37915,0.03134,1.34771,0.24104,1.59484,0.15996,1.55000,0.32551,0.00000
0.95000,0.92884,1.00000,0.934788,0.15997,0.96410,-0.21124,1.28050,-0.56999,0.61731,1.55000,0.94498,1.54207,0.84727,1.02233,0.30104,0.32974,1.37905,0.02983,1.37769,0.24088,1.59476,0.15997,1.55000,0.33762,0.00000
0.95833,0.93717,1.00000,0.965137,0.15997,0.96397,-0.21556,1.33281,-0.62237,0.69797,1.55000,0.94449,1.54170,0.84711,1.01987,0.30288,0.33012,1.37883,0.03203,1.41191,0.24114,1.59463,0.15997,1.55000,0.35156,0.00000
0.96667,0.94550,1.00000,0.995144,0.15997,0.96383,-0.21433,1.39138,-0.67296,0.79290,1.55000,0.94400,1.54125,0.84692,1.01754,0.30448,0.33045,1.37855,0.03903,1.44943,0.24143,1.59447,0.15997,1.55000,0.36710,0.00000
0.97500,0.95384,1.00000,1.022267,0.15998,0.96369,-0.20565,1.45432,-0.71713,0.90034,1.55000,0.94351,1.54088,0.84671,1.01530,0.30609,0.33077,1.37841,0.05196,1.48894,0.24147,1.59435,0.15998,1.55000,0.38403,0.00000
0.98333,0.96217,1.00000,1.044804,0.15998,0.96354,-0.18788,1.52003,-0.75178,1.01949,1.55000,0.94302,1.54050,0.84647,1.01326,0.30746,0.33117,1.37819,0.07189,1.52893,0.24169,1.59419,0.15998,1.55000,0.40214,0.00000
0.99167,0.97050,1.00000,1.062903,0.15998,0.96338,-0.16004,1.58649,-0.77401,1.14881,1.55000,0.94254,1.54007,0.84627,1.01097,0.30909,0.33146,1.37795,0.09920,1.56770,0.24187,1.59404,0.15998,1.55000,0.42123,0.00000
1.00000,0.97884,1.00000,1.077425,0.15998,0.96321,-0.12115,1.65111,-0.78046,1.28529,1.55000,0.94206,1.53980,0.84613,1.00886,0.31077,0.33194,1.37767,0.13433,1.60327,0.24220,1.59386,0.15998,1.55000,0.44112,0.00000
1.00833,0.98717,1.00000,1.087488,0.15999,0.96304,-0.07168,1.71109,-0.76929,1.42498,1.55000,0.94159,1.53925,0.84590,1.00646,0.31238,0.33238,1.37748,0.17644,1.63367,0.24232,1.59370,0.15999,1.55000,0.46162,0.00000
1.01667,0.99550,1.00000,1.091304,0.15999,0.96286,-0.01191,1.76425,-0.73929,1.56568,1.55000,0.94112,1.53899,0.84576,1.00437,0.31409,0.33279,1.37720,0.22488,1.65703,0.24264,1.59351,0.15999,1.55000,0.48258,0.00000
1.02500,1.00384,1.00000,1.087134,0.15999,0.96267,0.05712,1.80794,-0.68951,1.70277,1.55000,0.94065,1.53866,0.84558,1.00241,0.31554,0.33334,1.37685,0.27847,1.67170,0.24313,1.59329,0.15999,1.55000,0.50382,0.00000
1.03333,1.01217,1.00000,1.074801,0.15999,0.96248,0.13245,1.84012,-0.62150,1.83177,1.55000,0.94019,1.53822,0.84537,1.00034,0.31698,0.33375,1.37665,0.33447,1.67657,0.24324,1.59313,0.15999,1.55000,0.52520,0.00000
1.04167,1.02050,1.00000,1.054017,0.15999,0.96229,0.21283,1.85943,-0.53567,1.95033,1.55000,0.93973,1.53785,0.84520,0.99816,0.31867,0.33428,1.37633,0.39157,1.67072,0.24358,1.59292,0.15999,1.55000,0.54657,0.00000
1.05000,1.02884,1.00000,1.026020,0.15999,0.96209,0.29450,1.86510,-0.43532,2.05451,1.55000,0.93929,1.53763,0.84502,0.99652,0.31994,0.33460,1.37614,0.44663,1.65434,0.24361,1.59277,0.15999,1.55000,0.56780,0.00000
1.05833,1.03717,1.00000,0.990604,0.15999,0.96188,0.37570,1.85671,-0.32221,2.14208,1.55000,0.93884,1.53699,0.84485,0.99387,0.32185,0.33516,1.37580,0.49825,1.62749,0.24406,1.59253,0.15999,1.55000,0.58877,0.00000
1.06667,1.04550,1.00000,0.949873,0.15999,0.96167,0.45321,1.83502,-0.19995,2.21172,1.55000,0.93841,1.53673,0.84469,0.99201,0.32336,0.33564,1.37547,0.54379,1.59139,0.24439,1.59232,0.15999,1.55000,0.60936,0.00000
1.07500,1.05384,1.00000,0.905087,0.15999,0.96146,0.52448,1.80105,-0.07221,2.26199,1.55000,0.93798,1.53668,0.84452,0.99076,0.32445,0.33613,1.37508,0.58155,1.54747,0.24487,1.59208,0.15999,1.55000,0.62946,0.00000
1.08333,1.06217,1.00000,0.857305,0.16000,0.96124,0.58768,1.75650,0.05824,2.29336,1.55000,0.93755,1.53624,0.84435,0.98873,0.32595,0.33661,1.37468,0.61020,1.49755,0.24530,1.59183,0.16000,1.55000,0.64898,0.00000
1.09167,1.07050,1.00000,0.808652,0.16000,0.96102,0.64096,1.70384,0.18766,2.30637,1.55000,0.93714,1.53598,0.84422,0.98689,0.32750,0.33715,1.37437,0.62882,1.44420,0.24564,1.59162,0.16000,1.55000,0.66783,0.00000
1.10000,1.07884,1.00000,0.760263,0.16000,0.96079,0.68335,1.64489,0.31351,2.30195,1.55000,0.93673,1.53556,0.84405,0.98488,0.32902,0.33754,1.37397,0.63707,1.38912,0.24605,1.59137,0.16000,1.55000,0.68593,0.00000
1.10833,1.08717,1.00000,0.713285,0.16000,0.96056,0.71485,1.58180,0.43411,2.28159,1.55000,0.93633,1.53522,0.84390,0.98316,0.33035,0.33818,1.37353,0.63551,1.33428,0.24667,1.59110,0.16000,1.55000,0.70321,0.00000
1.11667,1.09550,1.00000,0.669617,0.16000,0.96033,0.73467,1.51762,0.54591,2.24761,1.55000,0.93594,1.53507,0.84373,0.98183,0.33145,0.33844,1.37313,0.62428,1.28230,0.24695,1.59087,0.16000,1.55000,0.71962,0.00000
1.12500,1.10384,1.00000,0.629220,0.16000,0.96009,0.74433,1.45365,0.64979,2.20170,1.55000,0.93556,1.53495,0.84361,0.98053,0.33260,0.33891,1.37271,0.60495,1.23425,0.24743,1.59062,0.16000,1.55000,0.73509,0.00000
1.13333,1.11217,1.00000,0.592544,0.16000,0.95985,0.74448,1.39150,0.74453,2.14550,1.55000,0.93519,1.53448,0.84345,0.97850,0.33415,0.33945,1.37222,0.57867,1.19132,0.24809,1.59032,0.16000,1.55000,0.74959,0.00000
1.14167,1.12050,1.00000,0.560931,0.16000,0.95961,0.73597,1.33357,0.82775,2.08196,1.55000,0.93483,1.53433,0.84336,0.97698,0.33555,0.33976,1.37181,0.54704,1.15504,0.24843,1.59008,0.16000,1.55000,0.76308,0.00000
1.15000,1.12884,1.00000,0.533471,0.16000,0.95937,0.72065,1.27957,0.90195,2.01145,1.55000,0.93448,1.53411,0.84323,0.97559,0.33670,0.34024,1.37127,0.51158,1.12512,0.24906,1.58979,0.16000,1.55000,0.77554,0.00000
1.15833,1.13717,1.00000,0.510678,0.16000,0.95913,0.69960,1.23099,0.96535,1.93660,1.55000,0.93414,1.53396,0.84311,0.97428,0.33787,0.34062,1.37076,0.47389,1.10207,0.24968,1.58951,0.16000,1.55000,0.78695,0.00000
1.16667,1.14550,1.00000,0.492198,0.16000,0.95888,0.67446,1.18826,1.01868,1.85910,1.55000,0.93380,1.53361,0.84297,0.97278,0.33902,0.34075,1.37038,0.43556,1.08583,0.24987,1.58930,0.16000,1.55000,0.79731,0.00000
1.17500,1.15384,1.00000,0.477570,0.16000,0.95863,0.64647,1.15073,1.06278,1.77938,1.55000,0.93349,1.53357,0.84286,0.97176,0.33999,0.34104,1.36988,0.39771,1.07536,0.25041,1.58903,0.16000,1.55000,0.80662,0.00000
1.18333,1.16217,1.00000,0.466167,0.16000,0.95838,0.61698,1.11829,1.09849,1.69852,1.55000,0.93318,1.53352,0.84276,0.97075,0.34097,0.34148,1.36936,0.36155,1.07011,0.25114,1.58873,0.16000,1.55000,0.81490,0.00000
1.19167,1.17050,1.00000,0.457554,0.16000,0.95813,0.58683,1.09083,1.12553,1.61839,1.55000,0.93288,1.53317,0.84266,0.96925,0.34216,0.34187,1.36881,0.32780,1.06921,0.25173,1.58840,0.16000,1.55000,0.82215,0.00000
1.20000,1.17884,1.00000,0.451513,0.16000,0.95788,0.55702,1.06778,1.14521,1.53954,1.55000,0.93260,1.53302,0.84255,0.96814,0.34313,0.34219,1.36837,0.29712,1.07185,0.25214,1.58811,0.16000,1.55000,0.82843,0.00000
1.20833,1.18717,1.00000,0.447760,0.16000,0.95763,0.52798,1.04841,1.15783,1.46291,1.55000,0.93233,1.53299,0.84242,0.96754,0.34365,0.34252,1.36778,0.26960,1.07685,0.25289,1.58780,0.16000,1.55000,0.83375,0.00000
1.21667,1.19550,1.00000,0.430644,0.16000,0.95738,0.50030,1.03209,1.16476,1.38848,1.55000,0.93207,1.53283,0.84234,0.96642,0.34466,0.34290,1.36725,0.24551,1.08358,0.25355,1.58751,0.16000,1.55000,0.83817,0.00000
1.22500,1.20384,1.00000,0.395587,0.16000,0.95713,0.47424,1.01838,1.16637,1.31751,1.55000,0.93182,1.53277,0.84226,0.96560,0.34544,0.34323,1.36667,0.22470,1.09116,0.25430,1.58720,0.16000,1.55000,0.84176,0.00000
1.23333,1.21217,1.00000,0.363626,0.16000,0.95688,0.45025,1.00696,1.16364,1.25108,1.55000,0.93159,1.53261,0.84219,0.96449,0.34647,0.34348,1.36617,0.20716,1.09902,0.25487,1.58692,0.16000,1.55000,0.84456,0.00000
1.24167,1.22050,1.00000,0.335142,0.16000,0.95663,0.42817,0.99682,1.15766,1.18751,1.55000,0.93138,1.53237,0.84211,0.96349,0.34726,0.34391,1.36553,0.19255,1.10660,0.25575,1.58657,0.16000,1.55000,0.84667,0.00000
1.25000,1.22884,1.00000,0.309836,0.16000,0.95638,0.40802,0.98805,1.14888,1.12825,1.55000,0.93117,1.53250,0.84204,0.96324,0.34762,0.34418,1.36505,0.18049,1.11373,0.25632,1.58629,0.16000,1.55000,0.84816,0.00000
1.25833,1.23717,1.00000,0.286792,0.16000,0.95614,0.38979,0.98014,1.13806,1.07292,1.55000,0.93099,1.53223,0.84199,0.96202,0.34866,0.34448,1.36450,0.17071,1.12004,0.25701,1.58597,0.16000,1.55000,0.84914,0.00000
1.26667,1.24550,1.00000,0.265394,0.16000,0.95589,0.37322,0.97251,1.12573,1.01981,1.55000,0.93081,1.53210,0.84193,0.96132,0.34926,0.34484,1.36395,0.16301,1.12542,0.25777,1.58565,0.16000,1.55000,0.84969,0.00000
1.27500,1.25384,1.00000,0.246624,0.16000,0.95565,0.35804,0.96566,1.11203,0.97077,1.55000,0.93066,1.53240,0.84188,0.96144,0.34943,0.34525,1.36337,0.15672,1.13010,0.25857,1.58532,0.16000,1.55000,0.84994,0.00000
1.28333,1.26217,1.00000,0.229723,0.16000,0.95540,0.34402,0.95949,1.09726,0.92558,1.55000,0.93052,1.53215,0.84182,0.96062,0.35003,0.34541,1.36293,0.15148,1.13413,0.25901,1.58506,0.16000,1.55000,0.85000,0.00000
1.29167,1.27050,0.99999,0.260530,0.16000,0.95516,0.33077,0.95340,1.08133,0.88142,1.55000,0.96500,1.55602,0.85754,1.11334,0.24719,0.34594,1.36229,0.14731,1.13756,0.26005,1.58469,0.16000,1.55000,0.85000,0.00000
1.30000,1.27883,0.99806,0.254676,0.16000,0.95492,0.31871,0.94875,1.06541,0.84403,1.55000,0.96498,1.55741,0.85762,1.11802,0.24490,0.34613,1.36187,0.14348,1.14075,0.26048,1.58443,0.16000,1.55000,0.85000,0.00000
1.30833,1.28711,0.99296,0.249154,0.16000,0.95469,0.30761,0.94541,1.04979,0.81242,1.55000,0.96494,1.55719,0.85758,1.11733,0.24520,0.34648,1.36127,0.13979,1.14392,0.26132,1.58409,0.16000,1.55000,0.85000,0.00000
1.31667,1.29534,0.98496,0.246709,0.16000,0.95446,0.29819,0.94426,1.03636,0.79055,1.55000,0.96488,1.55727,0.85754,1.11741,0.24516,0.34673,1.36082,0.13599,1.14740,0.26187,1.58382,0.16000,1.55000,0.85000,0.00000
1.32500,1.30348,0.97449,0.246290,0.16000,0.95423,0.29079,0.94487,1.02594,0.77731,1.55000,0.96481,1.55740,0.85751,1.11754,0.24512,0.34730,1.36028,0.13243,1.15101,0.26271,1.58348,0.16000,1.55000,0.85000,0.00000
1.33333,1.31153,0.96209,0.247544,0.16000,0.95402,0.28522,0.94769,1.01887,0.77366,1.55000,0.96472,1.55716,0.85747,1.11636,0.24575,0.34801,1.35983,0.12870,1.15523,0.26348,1.58318,0.16000,1.55000,0.85000,0.00000
1.34167,1.31946,0.94834,0.251250,0.16000,0.95380,0.28128,0.95261,1.01500,0.77886,1.55000,0.96462,1.55727,0.85741,1.11623,0.24586,0.34879,1.35941,0.12468,1.16008,0.26414,1.58289,0.16000,1.55000,0.85000,0.00000
1.35000,1.32727,0.93387,0.256765,0.16000,0.95360,0.27903,0.95949,1.01431,0.79250,1.55000,0.96451,1.55723,0.85731,1.11596,0.24594,0.34968,1.35902,0.12052,1.16551,0.26486,1.58260,0.16000,1.55000,0.85000,0.00000
1.35833,1.33496,0.91929,0.263912,0.16000,0.95340,0.27821,0.96842,1.01632,0.81443,1.55000,0.96438,1.55688,0.85720,1.11468,0.24650,0.35050,1.35872,0.11609,1.17161,0.26533,1.58235,0.16000,1.55000,0.85000,0.00000
1.36667,1.34254,0.90514,0.272881,0.16000,0.95321,0.27871,0.97883,1.02027,0.84243,1.55000,0.96424,1.55682,0.85709,1.11414,0.24673,0.35157,1.35830,0.11180,1.17811,0.26616,1.58204,0.16000,1.55000,0.85000,0.00000
1.37500,1.35000,0.89191,0.283851,0.16000,0.95302,0.28031,0.99097,1.02567,0.87710,1.55000,0.96409,1.55681,0.85699,1.11367,0.24697,0.35250,1.35804,0.10745,1.18510,0.26664,1.58181,0.16000,1.55000,0.85000,0.00000
1.38333,1.35735,0.88003,0.296258,0.16000,0.95284,0.28293,1.00439,1.03184,0.91688,1.55000,0.96393,1.55655,0.85685,1.11247,0.24752,0.35350,1.35774,0.10333,1.19229,0.26723,1.58155,0.16000,1.55000,0.85000,0.00000
1.39167,1.36462,0.86982,0.310596,0.16000,0.95267,0.28648,1.01906,1.03828,0.96149,1.55000,0.96376,1.55638,0.85671,1.11160,0.24789,0.35459,1.35745,0.09952,1.19966,0.26788,1.58129,0.16000,1.55000,0.85000,0.00000
1.40000,1.37182,0.86155,0.327249,0.16000,0.95250,0.29097,1.03490,1.04461,1.01140,1.55000,0.96358,1.55649,0.85664,1.11124,0.24816,0.35554,1.35724,0.09604,1.20686,0.26835,1.58107,0.16000,1.55000,0.85000,0.00000
1.40833,1.37896,0.85541,0.345722,0.16000,0.95234,0.29628,1.05161,1.05016,1.06541,1.55000,0.96340,1.55638,0.85654,1.11020,0.24874,0.35658,1.35698,0.09309,1.21372,0.26894,1.58082,0.16000,1.55000,0.85000,0.00000
1.41667,1.38606,0.85154,0.365835,0.16000,0.95218,0.30231,1.06847,1.05442,1.12185,1.55000,0.96320,1.55631,0.85643,1.10943,0.24915,0.35765,1.35674,0.09088,1.21968,0.26958,1.58057,0.16000,1.55000,0.85000,0.00000
1.42500,1.39315,0.85002,0.381377,0.16000,0.95202,0.30699,1.08102,1.05641,1.16406,1.55000,0.96300,1.55612,0.85626,1.10831,0.24966,0.35870,1.35651,0.08976,1.22376,0.27017,1.58033,0.16000,1.55000,0.85000,0.00000
1.43333,1.40023,0.85088,0.392867,0.16000,0.95188,0.31045,1.09014,1.05721,1.19442,1.55000,0.96278,1.55603,0.85615,1.10728,0.25023,0.35965,1.35641,0.08925,1.22666,0.27053,1.58015,0.16000,1.55000,0.85000,0.00000
1.44167,1.40734,0.85408,0.400184,0.16000,0.95173,0.31215,1.09664,1.05713,1.21293,1.55000,0.96255,1.55603,0.85602,1.10659,0.25063,0.36065,1.35621,0.08878,1.22957,0.27111,1.57991,0.16000,1.55000,0.85000,0.00000
1.45000,1.41449,0.85956,0.404354,0.16000,0.95159,0.31216,1.10164,1.05637,1.22279,1.55000,0.96232,1.55586,0.85587,1.10550,0.25117,0.36148,1.35609,0.08793,1.23312,0.27145,1.57973,0.16000,1.55000,0.85000,0.00000
1.45833,1.42170,0.86720,0.404162,0.16000,0.95145,0.30908,1.10596,1.05437,1.22025,1.55000,0.96207,1.55577,0.85572,1.10448,0.25171,0.36242,1.35603,0.08607,1.23948,0.27181,1.57955,0.16000,1.55000,0.85000,0.00000
1.46667,1.42899,0.87681,0.393405,0.16000,0.95132,0.29597,1.11087,1.04634,1.18473,1.55000,0.96181,1.55540,0.85555,1.10272,0.25258,0.36340,1.35586,0.08050,1.25626,0.27239,1.57933,0.16000,1.55000,0.85000,0.00000
1.47500,1.43637,0.88815,0.372983,0.16000,0.95119,0.26886,1.12050,1.02274,1.10715,1.55000,0.96154,1.55559,0.85545,1.10221,0.25299,0.36420,1.35582,0.07164,1.28981,0.27268,1.57916,0.16000,1.55000,0.84990,0.00000
1.48333,1.44385,0.90092,0.356077,0.16000,0.95106,0.24185,1.13276,0.98843,1.02723,1.55000,0.96125,1.55558,0.85526,1.10128,0.25351,0.36517,1.35567,0.06683,1.32493,0.27327,1.57894,0.16000,1.55000,0.84867,0.00000
1.49167,1.45144,0.91472,0.345030,0.16000,0.95094,0.21807,1.14605,0.94768,0.95580,1.55000,0.96095,1.55542,0.85511,1.09996,0.25423,0.36610,1.35558,0.06619,1.35698,0.27374,1.57875,0.16000,1.55000,0.84606,0.00000
1.50000,1.45915,0.92911,0.339079,0.16000,0.95082,0.19714,1.15955,0.90246,0.89302,1.55000,0.96064,1.55522,0.85495,1.09839,0.25512,0.36690,1.35552,0.06848,1.38540,0.27414,1.57858,0.16000,1.55000,0.84208,0.00000
1.50833,1.46698,0.94357,0.337468,0.16000,0.95071,0.17887,1.17251,0.85505,0.83891,1.55000,0.96031,1.55503,0.85472,1.09705,0.25576,0.36766,1.35552,0.07269,1.40976,0.27443,1.57843,0.16000,1.55000,0.83677,0.00000
1.51667,1.47494,0.95752,0.338891,0.16000,0.95061,0.16296,1.18437,0.80728,0.79276,1.55000,0.95997,1.55484,0.85454,1.09548,0.25664,0.36849,1.35545,0.07800,1.43002,0.27484,1.57825,0.16000,1.55000,0.83016,0.00000
1.52500,1.48300,0.97037,0.342640,0.16000,0.95051,0.14882,1.19463,0.76074,0.75409,1.55000,0.95962,1.55478,0.85444,1.09405,0.25759,0.36912,1.35554,0.08322,1.44614,0.27495,1.57815,0.16000,1.55000,0.82229,0.00000
1.53333,1.49115,0.98152,0.347272,0.16000,0.95042,0.13674,1.20253,0.71774,0.72195,1.55000,0.95925,1.55442,0.85416,1.09231,0.25837,0.37002,1.35541,0.08815,1.45787,0.27560,1.57794,0.16000,1.55000,0.81324,0.00000
1.54167,1.49939,0.99041,0.352561,0.16000,0.95033,0.12568,1.20814,0.67848,0.69538,1.55000,0.95887,1.55453,0.85398,1.09105,0.25927,0.37054,1.35551,0.09165,1.46582,0.27570,1.57786,0.16000,1.55000,0.80308,0.00000
1.55000,1.50768,0.99658,0.356522,0.16000,0.95026,0.11624,1.21081,0.64529,0.67357,1.55000,0.95847,1.55410,0.85378,1.08880,0.26048,0.37120,1.35551,0.09391,1.46977,0.27600,1.57773,0.16000,1.55000,0.79190,0.00000
1.55833,1.51601,0.99967,0.360284,0.16000,0.95019,0.10791,1.21033,0.61810,0.65515,1.55000,0.95807,1.55387,0.85358,1.08721,0.26136,0.37177,1.35554,0.09452,1.46990,0.27623,1.57763,0.16000,1.55000,0.77983,0.00000
1.56667,1.52434,1.00000,0.362428,0.16000,0.95013,0.10096,1.20668,0.59782,0.63953,1.55000,0.95766,1.55366,0.85337,1.08518,0.26258,0.37239,1.35555,0.09375,1.46650,0.27658,1.57751,0.16000,1.55000,0.76697,0.00000
1.57500,1.53268,1.00000,0.362556,0.16000,0.95008,0.09531,1.19970,0.58473,0.62613,1.55000,0.95724,1.55322,0.85309,1.08315,0.26356,0.37280,1.35563,0.09149,1.45960,0.27670,1.57745,0.16000,1.55000,0.75344,0.00000
1.58333,1.54101,1.00000,0.359560,0.16000,0.95005,0.09138,1.18935,0.57926,0.61447,1.55000,0.95682,1.55285,0.85290,1.08076,0.26500,0.37320,1.35571,0.08826,1.44926,0.27681,1.57739,0.16000,1.55000,0.73931,0.00000
1.59167,1.54934,1.00000,0.354235,0.16000,0.95002,0.08936,1.17575,0.58120,0.60425,1.55000,0.95638,1.55281,0.85271,1.07936,0.26590,0.37354,1.35584,0.08444,1.43562,0.27687,1.57736,0.16000,1.55000,0.72467,0.00000
1.60000,1.55768,1.00000,0.345184,0.16000,0.95001,0.08965,1.15885,0.59063,0.59535,1.55000,0.95594,1.55229,0.85246,1.07705,0.26710,0.37383,1.35593,0.08054,1.41862,0.27698,1.57733,0.16000,1.55000,0.70959,0.00000
1.60833,1.56601,1.00000,0.326913,0.16000,0.95000,0.09013,1.11565,0.60479,0.56461,1.55000,0.95550,1.55203,0.85225,1.07499,0.26836,0.37396,1.35613,0.07465,1.37511,0.27674,1.57736,0.16000,1.55000,0.69416,0.00000
1.61667,1.57434,1.00000,0.297465,0.16000,0.95000,0.10124,1.05469,0.63358,0.52072,1.55000,0.95504,1.55167,0.85204,1.07262,0.26979,0.37416,1.35625,0.07731,1.31351,0.27674,1.57736,0.16000,1.55000,0.67845,0.00000
1.62500,1.58268,1.00000,0.261371,0.16000,0.95000,0.12691,0.99596,0.68032,0.48386,1.55000,0.95459,1.55118,0.85176,1.07034,0.27099,0.37434,1.35636,0.09258,1.25361,0.27674,1.57736,0.16000,1.55000,0.66252,0.00000
1.63333,1.59101,1.00000,0.220108,0.16000,0.95000,0.16607,0.94261,0.74301,0.45717,1.55000,0.95412,1.55095,0.85159,1.06833,0.27229,0.37448,1.35645,0.11963,1.19835,0.27674,1.57736,0.16000,1.55000,0.64645,0.00000
1.64167,1.59934,1.00000,0.176186,0.16000,0.95000,0.21699,0.89725,0.81898,0.44324,1.55000,0.95366,1.55051,0.85135,1.06590,0.27372,0.37460,1.35653,0.15699,1.15015,0.27674,1.57736,0.16000,1.55000,0.63031,0.00000
1.65000,1.60768,1.00000,0.136203,0.16000,0.95000,0.27747,0.86201,0.90521,0.44432,1.55000,0.95318,1.55001,0.85111,1.06341,0.27516,0.37469,1.35658,0.20265,1.11092,0.27674,1.57736,0.16000,1.55000,0.61414,0.00000
