wall,t,timeScale,bladeGapFraction,heroHipX,heroHipY,heroHandX,heroHandY,heroTipX,heroTipY,foeHipX,foeHipY,foeHandX,foeHandY,foeTipX,foeTipY,heroShoulderX,heroShoulderY,heroElbowX,heroElbowY,heroHeadX,heroHeadY,heroStandX,foeStandX,heroArmWeight,heroBladeWeight
1.86667,1.84550,1.00000,0.617145,0.11727,0.96877,0.00451,1.83383,-0.31516,2.54079,1.39059,0.94526,0.88992,1.11807,1.07381,1.84062,0.26678,1.38921,0.21767,1.68509,0.17985,1.60297,0.11727,1.39059,0.52907,0.52907
1.87500,1.85384,1.00000,0.639032,0.11679,0.96871,-0.07188,1.78503,-0.47824,2.44654,1.39053,0.94501,0.88551,1.10912,1.02006,1.84354,0.26664,1.38898,0.16107,1.66972,0.17984,1.60283,0.11679,1.39053,0.49942,0.49942
1.88333,1.86217,1.00000,0.654367,0.11634,0.96865,-0.13539,1.72708,-0.62346,2.33141,1.39047,0.94476,0.88179,1.09982,0.96622,1.84271,0.26641,1.38880,0.11144,1.64558,0.17964,1.60273,0.11634,1.39047,0.47132,0.47132
1.89167,1.87050,1.00000,0.663105,0.11593,0.96858,-0.18535,1.66398,-0.74692,2.20129,1.39042,0.94451,0.87905,1.09019,0.91190,1.83807,0.26625,1.38864,0.07001,1.61546,0.17950,1.60263,0.11593,1.39042,0.44501,0.44501
1.90000,1.87884,1.00000,0.666103,0.11556,0.96851,-0.22248,1.59972,-0.84663,2.06351,1.39037,0.94425,0.87730,1.08005,0.85823,1.82928,0.26589,1.38849,0.03686,1.58213,0.17918,1.60254,0.11556,1.39037,0.42073,0.42073
1.90833,1.88717,1.00000,0.663541,0.11522,0.96845,-0.24774,1.53766,-0.92280,1.92433,1.39033,0.94398,0.87637,1.06974,0.80532,1.81666,0.26573,1.38827,0.01198,1.54816,0.17913,1.60243,0.11522,1.39033,0.39863,0.39863
1.91667,1.89550,1.00000,0.656078,0.11491,0.96838,-0.26336,1.48034,-0.97721,1.79039,1.39030,0.94372,0.87619,1.05935,0.75337,1.80030,0.26564,1.38803,-0.00582,1.51555,0.17920,1.60231,0.11491,1.39030,0.37884,0.37884
1.92500,1.90384,1.00000,0.644609,0.11462,0.96831,-0.27162,1.42890,-1.01394,1.66366,1.39026,0.94345,0.87712,1.04861,0.70298,1.77994,0.26558,1.38779,-0.01795,1.48559,0.17923,1.60219,0.11462,1.39026,0.36143,0.36143
1.93333,1.91217,1.00000,0.629599,0.11436,0.96824,-0.27471,1.38481,-1.03643,1.54679,1.39023,0.94318,0.87888,1.03772,0.65466,1.75595,0.26546,1.38755,-0.02572,1.45944,0.17927,1.60207,0.11436,1.39023,0.34641,0.34641
1.94167,1.92050,1.00000,0.611138,0.11413,0.96817,-0.27460,1.34837,-1.04824,1.43802,1.39021,0.94291,0.88137,1.02680,0.60805,1.72844,0.26525,1.38741,-0.03045,1.43757,0.17906,1.60199,0.11413,1.39021,0.33378,0.33378
1.95000,1.92884,1.00000,0.589781,0.11392,0.96810,-0.27253,1.31977,-1.05105,1.34025,1.39019,0.94263,0.88474,1.01581,0.56452,1.69792,0.26526,1.38710,-0.03282,1.42029,0.17927,1.60185,0.11392,1.39019,0.32346,0.32346
1.95833,1.93717,1.00000,0.565956,0.11373,0.96803,-0.27003,1.29797,-1.04733,1.25181,1.39017,0.94235,0.88895,1.00478,0.52373,1.66441,0.26506,1.38700,-0.03418,1.40724,0.17900,1.60178,0.11373,1.39017,0.31532,0.31532
1.96667,1.94550,1.00000,0.540984,0.11355,0.96796,-0.26755,1.28326,-1.03859,1.17605,1.39015,0.94208,0.89385,0.99386,0.48590,1.62848,0.26510,1.38669,-0.03458,1.39855,0.17930,1.60163,0.11355,1.39015,0.30922,0.30922
1.97500,1.95384,1.00000,0.515858,0.11339,0.96788,-0.26578,1.27465,-1.02655,1.11105,1.39013,0.94180,0.89949,0.98296,0.45121,1.59022,0.26513,1.38642,-0.03471,1.39368,0.17952,1.60150,0.11339,1.39013,0.30492,0.30492
1.98333,1.96217,1.00000,0.491362,0.11325,0.96781,-0.26470,1.27111,-1.01214,1.05608,1.39012,0.94151,0.90567,0.97209,0.41997,1.55024,0.26523,1.38620,-0.03463,1.39208,0.17967,1.60139,0.11325,1.39012,0.30219,0.30219
1.99167,1.97050,1.00000,0.468276,0.11312,0.96774,-0.26456,1.27154,-0.99605,1.00873,1.39010,0.94123,0.91231,0.96181,0.39193,1.50931,0.26506,1.38601,-0.03478,1.39304,0.17959,1.60129,0.11312,1.39010,0.30070,0.30070
2.00000,1.97884,1.00000,0.446932,0.11301,0.96767,-0.26482,1.27548,-0.97862,0.96941,1.39009,0.94095,0.91968,0.95161,0.36732,1.46714,0.26515,1.38572,-0.03459,1.39615,0.17990,1.60114,0.11301,1.39009,0.30010,0.30010
2.00833,1.98717,1.00000,0.427939,0.11290,0.96759,-0.26527,1.28093,-0.95910,0.93353,1.39008,0.94066,0.92700,0.94220,0.34555,1.42498,0.26523,1.38548,-0.03433,1.40022,0.18006,1.60103,0.11290,1.39008,0.30000,0.30000
2.01667,1.99550,1.00000,0.411878,0.11281,0.96752,-0.26575,1.28691,-0.93726,0.89978,1.39007,0.94038,0.93479,0.93290,0.32706,1.38235,0.26531,1.38527,-0.03399,1.40461,0.18023,1.60091,0.11281,1.39007,0.30000,0.30000
2.02500,2.00384,1.00000,0.398981,0.11273,0.96745,-0.26636,1.29297,-0.91355,0.86813,1.39006,0.94009,0.94273,0.92394,0.31143,1.33980,0.26527,1.38508,-0.03371,1.40888,0.18028,1.60079,0.11273,1.39006,0.30000,0.30000
2.03333,2.01217,1.00000,0.389239,0.11265,0.96738,-0.26668,1.29916,-0.88757,0.83851,1.39006,0.93981,0.95097,0.91548,0.29868,1.29772,0.26548,1.38481,-0.03310,1.41320,0.18060,1.60066,0.11265,1.39006,0.30000,0.30000
2.04167,2.02050,1.00000,0.382812,0.11258,0.96730,-0.26709,1.30549,-0.86022,0.81143,1.39005,0.93952,0.95926,0.90741,0.28846,1.25619,0.26560,1.38462,-0.03251,1.41747,0.18080,1.60053,0.11258,1.39005,0.30000,0.30000
2.05000,2.02884,1.00000,0.379151,0.11252,0.96723,-0.26749,1.31199,-0.83159,0.78686,1.39005,0.93924,0.96674,0.90050,0.27999,1.21677,0.26568,1.38438,-0.03189,1.42180,0.18103,1.60041,0.11252,1.39005,0.30000,0.30000
2.05833,2.03717,1.00000,0.378505,0.11247,0.96716,-0.26772,1.31834,-0.80152,0.76433,1.39004,0.93896,0.97447,0.89377,0.27401,1.17835,0.26588,1.38422,-0.03112,1.42598,0.18116,1.60030,0.11247,1.39004,0.30000,0.30000
2.06667,2.04550,1.00000,0.380451,0.11242,0.96709,-0.26800,1.32499,-0.77127,0.74500,1.39004,0.93867,0.98200,0.88773,0.26979,1.14139,0.26605,1.38397,-0.03030,1.43017,0.18148,1.60016,0.11242,1.39004,0.30000,0.30000
2.07500,2.05384,1.00000,0.384652,0.11237,0.96702,-0.26826,1.33154,-0.74082,0.72820,1.39003,0.93839,0.98923,0.88191,0.26707,1.10551,0.26616,1.38375,-0.02948,1.43425,0.18173,1.60003,0.11237,1.39003,0.30000,0.30000
2.08333,2.06217,1.00000,0.390688,0.11233,0.96694,-0.26859,1.33766,-0.70927,0.71259,1.39003,0.93811,0.99631,0.87677,0.26576,1.07105,0.26612,1.38372,-0.02883,1.43807,0.18145,1.59998,0.11233,1.39003,0.30000,0.30000
2.09167,2.07050,1.00000,0.398171,0.11230,0.96687,-0.26860,1.34423,-0.67877,0.70066,1.39002,0.93783,1.00299,0.87213,0.26570,1.03872,0.26641,1.38344,-0.02774,1.44197,0.18195,1.59982,0.11230,1.39002,0.30000,0.30000
2.10000,2.07884,1.00000,0.406765,0.11226,0.96680,-0.26876,1.35023,-0.64757,0.68965,1.39002,0.93755,1.00937,0.86782,0.26667,1.00791,0.26644,1.38331,-0.02695,1.44557,0.18194,1.59973,0.11226,1.39002,0.30000,0.30000
2.10833,2.08717,1.00000,0.414436,0.11224,0.96673,-0.26859,1.35661,-0.61731,0.68160,1.39002,0.93728,1.01547,0.86402,0.26847,0.97858,0.26680,1.38307,-0.02573,1.44926,0.18242,1.59957,0.11224,1.39002,0.30000,0.30000
2.11667,2.09550,1.00000,0.419601,0.11221,0.96666,-0.26857,1.36256,-0.58813,0.67515,1.39002,0.93700,1.02109,0.86065,0.27091,0.95124,0.26693,1.38291,-0.02476,1.45268,0.18253,1.59947,0.11221,1.39002,0.30000,0.30000
2.12500,2.10384,1.00000,0.422846,0.11219,0.96660,-0.26851,1.36839,-0.55969,0.67033,1.39002,0.93673,1.02663,0.85741,0.27406,0.92457,0.26706,1.38274,-0.02378,1.45598,0.18270,1.59936,0.11219,1.39002,0.30000,0.30000
2.13333,2.11217,1.00000,0.423954,0.11217,0.96653,-0.26832,1.37409,-0.53206,0.66704,1.39001,0.93646,1.03171,0.85460,0.27763,0.90025,0.26728,1.38257,-0.02270,1.45915,0.18294,1.59924,0.11217,1.39001,0.30000,0.30000
2.14167,2.12050,1.00000,0.423173,0.11215,0.96646,-0.26813,1.37920,-0.50489,0.66447,1.39001,0.93619,1.03645,0.85216,0.28149,0.87714,0.26743,1.38241,-0.02174,1.46199,0.18311,1.59912,0.11215,1.39001,0.30000,0.30000
2.15000,2.12884,1.00000,0.421444,0.11213,0.96639,-0.26789,1.38468,-0.47981,0.66394,1.39001,0.93593,1.04107,0.84983,0.28578,0.85503,0.26765,1.38224,-0.02065,1.46491,0.18331,1.59901,0.11213,1.39001,0.30000,0.30000
2.15833,2.13717,1.00000,0.418083,0.11212,0.96633,-0.26772,1.38958,-0.45515,0.66380,1.39001,0.93567,1.04520,0.84788,0.29011,0.83471,0.26775,1.38210,-0.01975,1.46754,0.18341,1.59891,0.11212,1.39001,0.30000,0.30000
2.16667,2.14550,1.00000,0.413622,0.11211,0.96626,-0.26738,1.39427,-0.43125,0.66449,1.39001,0.93541,1.04920,0.84609,0.29470,0.81517,0.26797,1.38195,-0.01873,1.47003,0.18364,1.59881,0.11211,1.39001,0.30000,0.30000
2.17500,2.15384,1.00000,0.408512,0.11209,0.96620,-0.26700,1.39883,-0.40883,0.66607,1.39001,0.93515,1.05306,0.84437,0.29952,0.79685,0.26821,1.38179,-0.01769,1.47240,0.18390,1.59868,0.11209,1.39001,0.30000,0.30000
2.18333,2.16217,1.00000,0.402603,0.11208,0.96614,-0.26676,1.40331,-0.38756,0.66836,1.39001,0.93490,1.05653,0.84306,0.30419,0.78015,0.26831,1.38166,-0.01682,1.47467,0.18400,1.59859,0.11208,1.39001,0.30000,0.30000
2.19167,2.17050,1.00000,0.395962,0.11207,0.96608,-0.26626,1.40746,-0.36678,0.67100,1.39001,0.93466,1.05993,0.84175,0.30908,0.76377,0.26863,1.38150,-0.01575,1.47681,0.18431,1.59847,0.11207,1.39001,0.30000,0.30000
2.20000,2.17884,1.00000,0.388964,0.11207,0.96602,-0.26598,1.41132,-0.34755,0.67398,1.39001,0.93441,1.06286,0.84069,0.31365,0.74882,0.26873,1.38137,-0.01494,1.47875,0.18442,1.59837,0.11207,1.39001,0.30000,0.30000
2.20833,2.18717,1.00000,0.381497,0.11206,0.96596,-0.26545,1.41496,-0.32859,0.67724,1.39000,0.93417,1.06600,0.83952,0.31866,0.73382,0.26906,1.38122,-0.01394,1.48056,0.18468,1.59827,0.11206,1.39000,0.30000,0.30000
2.21667,2.19550,1.00000,0.374023,0.11205,0.96590,-0.26521,1.41868,-0.31155,0.68107,1.39000,0.93394,1.06852,0.83877,0.32309,0.72072,0.26911,1.38106,-0.01319,1.48234,0.18482,1.59817,0.11205,1.39000,0.30000,0.30000
2.22500,2.20384,1.00000,0.366589,0.11205,0.96584,-0.26465,1.42211,-0.29473,0.68498,1.39000,0.93371,1.07136,0.83783,0.32806,0.70742,0.26944,1.38091,-0.01220,1.48404,0.18514,1.59805,0.11205,1.39000,0.30000,0.30000
2.23333,2.21217,1.00000,0.359374,0.11204,0.96579,-0.26445,1.42492,-0.27854,0.68857,1.39000,0.93348,1.07357,0.83716,0.33236,0.69560,0.26947,1.38086,-0.01165,1.48539,0.18506,1.59799,0.11204,1.39000,0.30000,0.30000
2.24167,2.22050,1.00000,0.353392,0.11204,0.96573,-0.26397,1.42805,-0.26374,0.69279,1.39000,0.93326,1.07590,0.83649,0.33696,0.68381,0.26973,1.38073,-0.01078,1.48687,0.18531,1.59789,0.11204,1.39000,0.30000,0.30000
2.25000,2.22884,1.00000,0.347640,0.11203,0.96568,-0.26369,1.43066,-0.24912,0.69671,1.39000,0.93305,1.07810,0.83590,0.34139,0.67298,0.26979,1.38058,-0.01019,1.48812,0.18545,1.59780,0.11203,1.39000,0.30000,0.30000
2.25833,2.23717,1.00000,0.342746,0.11203,0.96563,-0.26325,1.43324,-0.23572,0.70075,1.39000,0.93284,1.08004,0.83539,0.34568,0.66230,0.27004,1.38051,-0.00944,1.48933,0.18559,1.59772,0.11203,1.39000,0.30000,0.30000
2.26667,2.24550,1.00000,0.342037,0.11203,0.97000,-0.27661,1.44394,-0.24593,0.71265,1.39000,0.93000,1.07276,0.84488,0.33498,0.68726,0.25555,1.38141,-0.02183,1.49546,0.18612,1.60144,0.11203,1.39000,0.30000,0.30000
2.27500,2.25384,1.00000,0.338152,0.11202,0.97000,-0.27644,1.44612,-0.23362,0.71645,1.39000,0.93002,1.07507,0.84374,0.33975,0.67509,0.25550,1.38144,-0.02145,1.49656,0.18601,1.60146,0.11202,1.39000,0.30000,0.30000
2.28333,2.26217,1.00000,0.334934,0.11201,0.96999,-0.27623,1.44818,-0.22210,0.72022,1.39002,0.93006,1.07730,0.84277,0.34448,0.66367,0.25552,1.38147,-0.02103,1.49754,0.18597,1.60147,0.11201,1.39002,0.30000,0.30000
2.29167,2.27050,1.00000,0.331588,0.11198,0.96998,-0.27617,1.44989,-0.21072,0.72380,1.39005,0.93012,1.07903,0.84210,0.34860,0.65370,0.25544,1.38156,-0.02080,1.49838,0.18574,1.60151,0.11198,1.39005,0.30000,0.30000
2.30000,2.27884,1.00000,0.328894,0.11194,0.96997,-0.27631,1.45109,-0.20007,0.72689,1.39012,0.93019,1.08079,0.84143,0.35283,0.64378,0.25523,1.38175,-0.02082,1.49899,0.18521,1.60160,0.11194,1.39012,0.30000,0.30000
2.30833,2.28717,1.00000,0.326162,0.11186,0.96996,-0.27627,1.45233,-0.18929,0.73020,1.39023,0.93028,1.08228,0.84090,0.35683,0.63431,0.25516,1.38187,-0.02068,1.49964,0.18484,1.60167,0.11186,1.39023,0.30000,0.30000
2.31667,2.29550,1.00000,0.324122,0.11174,0.96995,-0.27633,1.45352,-0.17995,0.73334,1.39040,0.93038,1.08370,0.84063,0.36055,0.62624,0.25502,1.38205,-0.02064,1.50024,0.18438,1.60174,0.11174,1.39040,0.30000,0.30000
2.32500,2.30384,1.00000,0.322192,0.11156,0.96993,-0.27648,1.45450,-0.17072,0.73641,1.39064,0.93050,1.08504,0.84044,0.36417,0.61855,0.25483,1.38223,-0.02069,1.50074,0.18387,1.60181,0.11156,1.39064,0.30000,0.30000
2.33333,2.31217,1.00000,0.320605,0.11133,0.96991,-0.27663,1.45527,-0.16176,0.73928,1.39097,0.93064,1.08630,0.84022,0.36786,0.61060,0.25465,1.38239,-0.02077,1.50111,0.18332,1.60189,0.11133,1.39097,0.30000,0.30000
2.34167,2.32050,1.00000,0.319132,0.11103,0.96989,-0.27717,1.45575,-0.15372,0.74182,1.39140,0.93079,1.08747,0.84035,0.37111,0.60439,0.25415,1.38267,-0.02127,1.50139,0.18233,1.60201,0.11103,1.39140,0.30000,0.30000
2.35000,2.32884,1.00000,0.317303,0.11065,0.96986,-0.27751,1.45606,-0.14523,0.74436,1.39193,0.93096,1.08855,0.84050,0.37416,0.59876,0.25383,1.38289,-0.02160,1.50161,0.18158,1.60209,0.11065,1.39193,0.30000,0.30000
2.35833,2.33717,1.00000,0.316487,0.11020,0.96984,-0.27810,1.45632,-0.13806,0.74668,1.39259,0.93114,1.08982,0.84057,0.37749,0.59281,0.25330,1.38315,-0.02217,1.50177,0.18052,1.60221,0.11020,1.39259,0.30000,0.30000
2.36667,2.34550,1.00000,0.314534,0.10965,0.96981,-0.27878,1.45607,-0.13045,0.74867,1.39337,0.93133,1.09059,0.84105,0.37983,0.58890,0.25272,1.38342,-0.02289,1.50171,0.17943,1.60230,0.10965,1.39337,0.30000,0.30000
2.37500,2.35384,1.00000,0.313759,0.10901,0.96978,-0.27949,1.45612,-0.12395,0.75078,1.39429,0.93154,1.09183,0.84143,0.38282,0.58438,0.25211,1.38368,-0.02359,1.50176,0.17826,1.60241,0.10901,1.39429,0.30000,0.30000
2.38333,2.36217,1.00000,0.312406,0.10827,0.96975,-0.28031,1.45586,-0.11730,0.75270,1.39534,0.93176,1.09287,0.84191,0.38528,0.58104,0.25138,1.38393,-0.02445,1.50170,0.17700,1.60251,0.10827,1.39534,0.30000,0.30000
2.39167,2.37050,1.00000,0.311135,0.10743,0.96972,-0.28136,1.45525,-0.11090,0.75434,1.39653,0.93199,1.09391,0.84257,0.38774,0.57790,0.25049,1.38424,-0.02557,1.50148,0.17552,1.60262,0.10743,1.39653,0.30000,0.30000
2.40000,2.37884,1.00000,0.310178,0.10649,0.96968,-0.28245,1.45463,-0.10478,0.75593,1.39788,0.93224,1.09524,0.84297,0.39043,0.57476,0.24955,1.38454,-0.02673,1.50125,0.17394,1.60273,0.10649,1.39788,0.30000,0.30000
2.40833,2.38717,1.00000,0.309175,0.10545,0.96964,-0.28373,1.45380,-0.09938,0.75722,1.39936,0.93250,1.09637,0.84370,0.39269,0.57252,0.24845,1.38484,-0.02810,1.50092,0.17226,1.60283,0.10545,1.39936,0.30000,0.30000
2.41667,2.39550,1.00000,0.308112,0.10431,0.96960,-0.28492,1.45313,-0.09419,0.75865,1.40099,0.93277,1.09748,0.84449,0.39478,0.57087,0.24741,1.38509,-0.02937,1.50063,0.17066,1.60291,0.10431,1.40099,0.30000,0.30000
2.42500,2.40384,1.00000,0.307081,0.10306,0.96956,-0.28647,1.45194,-0.08909,0.75968,1.40277,0.93306,1.09870,0.84524,0.39695,0.56920,0.24608,1.38543,-0.03105,1.50013,0.16861,1.60303,0.10306,1.40277,0.30000,0.30000
2.43333,2.41217,1.00000,0.306356,0.10172,0.96952,-0.28782,1.45104,-0.08457,0.76080,1.40469,0.93335,1.10005,0.84599,0.39915,0.56779,0.24491,1.38566,-0.03248,1.49972,0.16689,1.60310,0.10172,1.40469,0.30000,0.30000
2.44167,2.42050,1.00000,0.305280,0.10028,0.96948,-0.28964,1.44955,-0.08000,0.76151,1.40675,0.93366,1.10138,0.84686,0.40115,0.56703,0.24331,1.38601,-0.03447,1.49911,0.16462,1.60321,0.10028,1.40675,0.30000,0.30000
2.45000,2.42884,1.00000,0.304915,0.09874,0.96943,-0.29115,1.44860,-0.07619,0.76249,1.40894,0.93398,1.10297,0.84774,0.40349,0.56603,0.24197,1.38619,-0.03607,1.49865,0.16281,1.60325,0.09874,1.40894,0.30000,0.30000
2.45833,2.43717,1.00000,0.303427,0.09711,0.96939,-0.29310,1.44689,-0.07176,0.76307,1.41127,0.93430,1.10419,0.84876,0.40504,0.56625,0.24026,1.38653,-0.03822,1.49792,0.16038,1.60335,0.09711,1.41127,0.30000,0.30000
2.46667,2.44550,1.00000,0.302961,0.09540,0.96934,-0.29480,1.44568,-0.06815,0.76386,1.41372,0.93464,1.10586,0.84960,0.40725,0.56575,0.23871,1.38675,-0.04006,1.49740,0.15828,1.60340,0.09540,1.41372,0.30000,0.30000
2.47500,2.45384,1.00000,0.302776,0.09360,0.96929,-0.29695,1.44386,-0.06472,0.76413,1.41629,0.93499,1.10781,0.85031,0.40985,0.56486,0.23683,1.38709,-0.04241,1.49655,0.15568,1.60350,0.09360,1.41629,0.30000,0.30000
2.48333,2.46217,1.00000,0.302148,0.09172,0.96924,-0.29891,1.44224,-0.06136,0.76453,1.41897,0.93535,1.10950,0.85118,0.41191,0.56490,0.23506,1.38730,-0.04456,1.49581,0.15336,1.60354,0.09172,1.41897,0.30000,0.30000
2.49167,2.47050,1.00000,0.301879,0.08977,0.96918,-0.30096,1.44062,-0.05861,0.76480,1.42175,0.93571,1.11137,0.85212,0.41411,0.56504,0.23320,1.38753,-0.04679,1.49506,0.15095,1.60359,0.08977,1.42175,0.30000,0.30000
2.50000,2.47884,1.00000,0.301426,0.08776,0.96913,-0.30317,1.43884,-0.05552,0.76513,1.42464,0.93609,1.11317,0.85295,0.41624,0.56507,0.23119,1.38780,-0.04921,1.49426,0.14831,1.60365,0.08776,1.42464,0.30000,0.30000
2.50833,2.48717,1.00000,0.301231,0.08567,0.96908,-0.30520,1.43707,-0.05276,0.76528,1.42761,0.93647,1.11517,0.85376,0.41858,0.56507,0.22931,1.38797,-0.05145,1.49346,0.14595,1.60366,0.08567,1.42761,0.30000,0.30000
2.51667,2.49550,1.00000,0.301186,0.08354,0.96902,-0.30742,1.43523,-0.05020,0.76540,1.43066,0.93686,1.11731,0.85466,0.42104,0.56517,0.22728,1.38817,-0.05389,1.49259,0.14337,1.60369,0.08354,1.43066,0.30000,0.30000
2.52500,2.50384,1.00000,0.300950,0.08135,0.96896,-0.30973,1.43334,-0.04798,0.76539,1.43379,0.93726,1.11926,0.85557,0.42310,0.56582,0.22514,1.38834,-0.05642,1.49168,0.14077,1.60371,0.08135,1.43379,0.30000,0.30000
2.53333,2.51217,1.00000,0.300863,0.07911,0.96890,-0.31197,1.43130,-0.04548,0.76537,1.43698,0.93767,1.12146,0.85627,0.42553,0.56599,0.22308,1.38855,-0.05891,1.49070,0.13815,1.60373,0.07911,1.43698,0.30000,0.30000
2.54167,2.52050,1.00000,0.301022,0.07684,0.96885,-0.31428,1.42940,-0.04376,0.76517,1.44023,0.93808,1.12363,0.85708,0.42784,0.56651,0.22094,1.38871,-0.06145,1.48978,0.13554,1.60373,0.07684,1.44023,0.30000,0.30000
2.55000,2.52884,1.00000,0.301091,0.07453,0.96879,-0.31672,1.42730,-0.04162,0.76508,1.44353,0.93850,1.12581,0.85784,0.43025,0.56674,0.21861,1.38888,-0.06420,1.48876,0.13274,1.60374,0.07453,1.44353,0.30000,0.30000
2.55833,2.53717,1.00000,0.301470,0.07219,0.96872,-0.31892,1.42547,-0.04016,0.76484,1.44687,0.93893,1.12815,0.85858,0.43269,0.56721,0.21657,1.38898,-0.06659,1.48788,0.13031,1.60372,0.07219,1.44687,0.30000,0.30000
2.56667,2.54550,1.00000,0.301869,0.06983,0.96866,-0.32137,1.42337,-0.03862,0.76452,1.45024,0.93936,1.13041,0.85928,0.43518,0.56737,0.21427,1.38914,-0.06930,1.48685,0.12753,1.60372,0.06983,1.45024,0.30000,0.30000
2.57500,2.55384,1.00000,0.302194,0.06746,0.96860,-0.32372,1.42141,-0.03699,0.76436,1.45363,0.93980,1.13277,0.85998,0.43765,0.56781,0.21204,1.38924,-0.07190,1.48586,0.12493,1.60369,0.06746,1.45363,0.30000,0.30000
2.58333,2.56217,1.00000,0.303078,0.06507,0.96854,-0.32583,1.41967,-0.03611,0.76397,1.45704,0.94024,1.13523,0.86056,0.44034,0.56786,0.21001,1.38924,-0.07423,1.48498,0.12260,1.60364,0.06507,1.45704,0.30000,0.30000
2.59167,2.57050,1.00000,0.303829,0.06269,0.96847,-0.32818,1.41771,-0.03475,0.76374,1.46045,0.94069,1.13783,0.86107,0.44316,0.56783,0.20777,1.38933,-0.07684,1.48399,0.11998,1.60361,0.06269,1.46045,0.30000,0.30000
2.60000,2.57884,1.00000,0.304493,0.06030,0.96841,-0.33053,1.41555,-0.03337,0.76330,1.46386,0.94115,1.14038,0.86158,0.44594,0.56781,0.20554,1.38943,-0.07946,1.48288,0.11736,1.60358,0.06030,1.46386,0.30000,0.30000
2.60833,2.58717,1.00000,0.305105,0.05792,0.96834,-0.33289,1.41355,-0.03252,0.76282,1.46726,0.94161,1.14257,0.86218,0.44824,0.56815,0.20327,1.38949,-0.08209,1.48185,0.11477,1.60354,0.05792,1.46726,0.30000,0.30000
2.61667,2.59550,1.00000,0.306064,0.05555,0.96828,-0.33497,1.41160,-0.03160,0.76225,1.47065,0.94207,1.14519,0.86257,0.45109,0.56800,0.20124,1.38948,-0.08443,1.48086,0.11252,1.60347,0.05555,1.47065,0.30000,0.30000
2.62500,2.60384,1.00000,0.307459,0.05319,0.96821,-0.33719,1.40994,-0.03112,0.76191,1.47401,0.94254,1.14781,0.86283,0.45405,0.56747,0.19908,1.38947,-0.08687,1.47997,0.11009,1.60341,0.05319,1.47401,0.30000,0.30000
2.63333,2.61217,1.00000,0.308036,0.05086,0.96814,-0.33941,1.40793,-0.03036,0.76131,1.47734,0.94301,1.15008,0.86336,0.45631,0.56800,0.19694,1.38952,-0.08936,1.47892,0.10763,1.60335,0.05086,1.47734,0.30000,0.30000
2.64167,2.62050,1.00000,0.309616,0.04856,0.96807,-0.34140,1.40643,-0.02989,0.76103,1.48063,0.94348,1.15272,0.86350,0.45941,0.56707,0.19500,1.38946,-0.09153,1.47809,0.10555,1.60326,0.04856,1.48063,0.30000,0.30000
2.65000,2.62884,1.00000,0.310493,0.04629,0.96801,-0.34357,1.40429,-0.02886,0.76044,1.48388,0.94395,1.15529,0.86381,0.46220,0.56685,0.19286,1.38947,-0.09401,1.47700,0.10318,1.60320,0.04629,1.48388,0.30000,0.30000
2.65833,2.63717,1.00000,0.311931,0.04405,0.96794,-0.34564,1.40264,-0.02871,0.75988,1.48708,0.94443,1.15773,0.86409,0.46499,0.56634,0.19083,1.38946,-0.09631,1.47611,0.10092,1.60313,0.04405,1.48708,0.30000,0.30000
2.66667,2.64550,1.00000,0.313405,0.04185,0.96787,-0.34757,1.40092,-0.02817,0.75939,1.49022,0.94491,1.16028,0.86410,0.46800,0.56528,0.18894,1.38939,-0.09846,1.47516,0.09883,1.60304,0.04185,1.49022,0.30000,0.30000
2.67500,2.65384,1.00000,0.314948,0.03969,0.96780,-0.34944,1.39938,-0.02807,0.75883,1.49330,0.94540,1.16279,0.86417,0.47085,0.56455,0.18710,1.38929,-0.10053,1.47429,0.09692,1.60294,0.03969,1.49330,0.30000,0.30000
2.68333,2.66217,1.00000,0.316495,0.03758,0.96773,-0.35126,1.39787,-0.02815,0.75816,1.49631,0.94588,1.16521,0.86435,0.47361,0.56394,0.18530,1.38922,-0.10256,1.47345,0.09497,1.60284,0.03758,1.49631,0.30000,0.30000
2.69167,2.67050,1.00000,0.317679,0.03552,0.96766,-0.35319,1.39618,-0.02787,0.75759,1.49925,0.94636,1.16746,0.86441,0.47609,0.56347,0.18340,1.38918,-0.10472,1.47252,0.09292,1.60276,0.03552,1.49925,0.30000,0.30000
2.70000,2.67884,1.00000,0.319325,0.03352,0.96759,-0.35498,1.39468,-0.02770,0.75709,1.50212,0.94685,1.16992,0.86435,0.47901,0.56235,0.18163,1.38912,-0.10671,1.47168,0.09095,1.60268,0.03352,1.50212,0.30000,0.30000
2.70833,2.68717,1.00000,0.321425,0.03157,0.96752,-0.35639,1.39354,-0.02786,0.75655,1.50490,0.94734,1.17240,0.86414,0.48220,0.56055,0.18019,1.38889,-0.10827,1.47102,0.08961,1.60252,0.03157,1.50490,0.30000,0.30000
2.71667,2.69550,1.00000,0.322967,0.02968,0.96745,-0.35813,1.39205,-0.02765,0.75607,1.50760,0.94782,1.17470,0.86407,0.48497,0.55942,0.17846,1.38884,-0.11022,1.47019,0.08773,1.60244,0.02968,1.50760,0.30000,0.30000
2.72500,2.70384,1.00000,0.324495,0.02785,0.96738,-0.35961,1.39085,-0.02788,0.75549,1.51021,0.94831,1.17680,0.86399,0.48741,0.55855,0.17699,1.38867,-0.11185,1.46947,0.08622,1.60232,0.02785,1.51021,0.30000,0.30000
